Pais,Continente,Diarios,Casos,Avg,Max,Std
Angola,Africa,160.00,65868.00,716.00,3808.00,704.00
Angola,Africa,199.00,65868.00,716.00,3808.00,704.00
Angola,Africa,225.00,65868.00,716.00,3808.00,704.00
Angola,Africa,218.00,65868.00,716.00,3808.00,704.00
Angola,Africa,424.00,65868.00,716.00,3808.00,704.00
Angola,Africa,307.00,65868.00,716.00,3808.00,704.00
Angola,Africa,292.00,65868.00,716.00,3808.00,704.00
Angola,Africa,453.00,65868.00,716.00,3808.00,704.00
Angola,Africa,311.00,65868.00,716.00,3808.00,704.00
Angola,Africa,400.00,65868.00,716.00,3808.00,704.00
Angola,Africa,656.00,65868.00,716.00,3808.00,704.00
Angola,Africa,681.00,65868.00,716.00,3808.00,704.00
Angola,Africa,698.00,65868.00,716.00,3808.00,704.00
Angola,Africa,876.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1216.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1564.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1779.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1530.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1039.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1119.00,65868.00,716.00,3808.00,704.00
Angola,Africa,610.00,65868.00,716.00,3808.00,704.00
Angola,Africa,433.00,65868.00,716.00,3808.00,704.00
Angola,Africa,652.00,65868.00,716.00,3808.00,704.00
Angola,Africa,456.00,65868.00,716.00,3808.00,704.00
Angola,Africa,652.00,65868.00,716.00,3808.00,704.00
Angola,Africa,346.00,65868.00,716.00,3808.00,704.00
Angola,Africa,551.00,65868.00,716.00,3808.00,704.00
Angola,Africa,682.00,65868.00,716.00,3808.00,704.00
Angola,Africa,524.00,65868.00,716.00,3808.00,704.00
Angola,Africa,397.00,65868.00,716.00,3808.00,704.00
Angola,Africa,290.00,65868.00,716.00,3808.00,704.00
Angola,Africa,280.00,65868.00,716.00,3808.00,704.00
Angola,Africa,153.00,65868.00,716.00,3808.00,704.00
Angola,Africa,288.00,65868.00,716.00,3808.00,704.00
Angola,Africa,279.00,65868.00,716.00,3808.00,704.00
Angola,Africa,294.00,65868.00,716.00,3808.00,704.00
Angola,Africa,353.00,65868.00,716.00,3808.00,704.00
Angola,Africa,330.00,65868.00,716.00,3808.00,704.00
Angola,Africa,568.00,65868.00,716.00,3808.00,704.00
Angola,Africa,700.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1058.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1103.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1501.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1484.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1877.00,65868.00,716.00,3808.00,704.00
Angola,Africa,2087.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1739.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1414.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1006.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1078.00,65868.00,716.00,3808.00,704.00
Angola,Africa,850.00,65868.00,716.00,3808.00,704.00
Angola,Africa,702.00,65868.00,716.00,3808.00,704.00
Angola,Africa,651.00,65868.00,716.00,3808.00,704.00
Angola,Africa,826.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1029.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1041.00,65868.00,716.00,3808.00,704.00
Angola,Africa,815.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1025.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1200.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1262.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1396.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1971.00,65868.00,716.00,3808.00,704.00
Angola,Africa,2861.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1488.00,65868.00,716.00,3808.00,704.00
Angola,Africa,3808.00,65868.00,716.00,3808.00,704.00
Angola,Africa,2642.00,65868.00,716.00,3808.00,704.00
Angola,Africa,1544.00,65868.00,716.00,3808.00,704.00
Angola,Africa,986.00,65868.00,716.00,3808.00,704.00
Angola,Africa,599.00,65868.00,716.00,3808.00,704.00
Angola,Africa,300.00,65868.00,716.00,3808.00,704.00
Angola,Africa,239.00,65868.00,716.00,3808.00,704.00
Angola,Africa,0.00,65868.00,716.00,3808.00,704.00
Angola,Africa,231.00,65868.00,716.00,3808.00,704.00
Angola,Africa,100.00,65868.00,716.00,3808.00,704.00
Angola,Africa,153.00,65868.00,716.00,3808.00,704.00
Angola,Africa,471.00,65868.00,716.00,3808.00,704.00
Anguilla,America,2.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,5.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,3.00,1592.00,17.00,246.00,42.00
Anguilla,America,2.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,3.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,3.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,4.00,1592.00,17.00,246.00,42.00
Anguilla,America,44.00,1592.00,17.00,246.00,42.00
Anguilla,America,22.00,1592.00,17.00,246.00,42.00
Anguilla,America,14.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,2.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,1.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,23.00,1592.00,17.00,246.00,42.00
Anguilla,America,29.00,1592.00,17.00,246.00,42.00
Anguilla,America,28.00,1592.00,17.00,246.00,42.00
Anguilla,America,102.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,35.00,1592.00,17.00,246.00,42.00
Anguilla,America,33.00,1592.00,17.00,246.00,42.00
Anguilla,America,45.00,1592.00,17.00,246.00,42.00
Anguilla,America,135.00,1592.00,17.00,246.00,42.00
Anguilla,America,154.00,1592.00,17.00,246.00,42.00
Anguilla,America,95.00,1592.00,17.00,246.00,42.00
Anguilla,America,0.00,1592.00,17.00,246.00,42.00
Anguilla,America,246.00,1592.00,17.00,246.00,42.00
Anguilla,America,98.00,1592.00,17.00,246.00,42.00
Anguilla,America,131.00,1592.00,17.00,246.00,42.00
Anguilla,America,66.00,1592.00,17.00,246.00,42.00
Anguilla,America,80.00,1592.00,17.00,246.00,42.00
Anguilla,America,109.00,1592.00,17.00,246.00,42.00
Anguilla,America,69.00,1592.00,17.00,246.00,42.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,8.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,39.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,3.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,9.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,4.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,8.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,4.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,3.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,3.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,16.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,13.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,12.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,33.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,82.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,127.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,171.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,155.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,93.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,121.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,89.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,64.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,34.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,28.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,18.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,16.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,5.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,14.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,7.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,3.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,0.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,1.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,2.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,12.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,23.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,45.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,49.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,93.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,223.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,157.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,427.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,306.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,320.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,580.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,247.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,168.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,113.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,31.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,29.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,31.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,13.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,6.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,30.00,4198.00,46.00,580.00,96.00
Antigua And Barbuda,America,21.00,4198.00,46.00,580.00,96.00
Argentina,America,12.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,44.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,210.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,554.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,734.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,649.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,727.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,837.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,1003.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,1006.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,2016.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,4271.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,4775.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,5943.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,8783.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,11208.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,14959.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,17632.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,22133.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,25015.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,40002.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,34017.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,45268.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,47289.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,47702.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,64437.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,70567.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,74675.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,76453.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,88391.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,87161.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,95720.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,95474.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,100909.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,82944.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,68649.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,68307.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,59874.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,48444.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,44299.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,35067.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,48955.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,43370.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,50220.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,90203.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,76488.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,67388.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,59056.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,51661.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,43507.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,40694.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,42270.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,42722.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,47138.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,43885.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,76840.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,84548.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,144834.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,162474.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,165264.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,141502.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,143879.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,170844.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,226170.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,219649.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,195913.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,167785.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,131913.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,146241.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,129114.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,110187.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,106205.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,90028.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,87860.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,82042.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,59196.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,51695.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,38923.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,28805.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,19136.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,14563.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,10546.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,8779.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,5556.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,7255.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,8122.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,8360.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,8046.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,9089.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,8909.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,9571.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,17514.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,18893.00,5395044.00,57394.00,226170.00,53963.00
Argentina,America,33077.00,5395044.00,57394.00,226170.00,53963.00
Armenia,Europe,0.00,343708.00,3337.00,14638.00,3539.00
Armenia,Europe,0.00,343708.00,3337.00,14638.00,3539.00
Armenia,Europe,0.00,343708.00,3337.00,14638.00,3539.00
Armenia,Europe,0.00,343708.00,3337.00,14638.00,3539.00
Armenia,Europe,0.00,343708.00,3337.00,14638.00,3539.00
